356,-452,2031,-250
357,-419,2011,-234
358,-359,1961,-263
359,-337,1884,-267
360,-336,1891,-171
361,-296,1899,-114
362,-141,1863,-144
363,-39,1748,-119
364,-25,1734,-29
365,74,1694,-64
366,320,1586,-102
367,676,1447,-153
368,1018,1326,-252
369,1367,1238,-391
370,1785,1070,-722
371,2215,896,-1053
372,2629,777,-1291
373,3017,544,-1659
374,3519,177,-2088
375,4055,-249,-2586
376,4711,-594,-3110
377,5535,-929,-3683
378,6240,-1443,-4266
379,6934,-1886,-4803
380,7505,-2316,-5270
381,8109,-2940,-5699
382,8767,-3587,-6015
383,9125,-4147,-6161
384,9233,-4570,-6138
385,9304,-4949,-5984
386,9346,-5240,-5770
387,9346,-5240,-5770
388,9135,-5421,-5465
389,8653,-5553,-5135
390,8071,-5596,-4836
391,7536,-5482,-4615
392,7048,-5266,-4436
393,6615,-5078,-4258
394,6193,-4939,-4016
395,5727,-4840,-3710
396,5233,-4777,-3364
397,4769,-4694,-2994
398,4356,-4532,-2588
399,3990,-4324,-2184
400,3632,-4152,-1787
401,3312,-3983,-1419
402,3001,-3869,-1081
403,2624,-3776,-743
404,2219,-3698,-426
405,1788,-3674,-127
406,1350,-3697,157
407,925,-3740,430
408,418,-3837,605
409,-191,-3870,735
410,-670,-3932,998
411,-820,-3968,1467
412,-715,-3657,1953
413,-236,-3283,2377
414,-122,-3248,2614
415,-762,-3224,2741
416,-1505,-3142,2765
417,-2093,-3134,2799
418,-2483,-3072,2794
419,-2711,-2977,2804
420,-2818,-2861,2847
421,-2841,-2717,2867
422,-2810,-2598,2895
423,-2773,-2457,2935
424,-2714,-2294,2939
425,-2619,-2167,2906
426,-2467,-2144,2809
427,-2299,-2201,2665
428,-2159,-2299,2525
429,-2110,-2410,2398
430,-2096,-2526,2321
431,-2029,-2623,2245
432,-1891,-2725,2156
433,-1699,-2827,2068
434,-1559,-2903,2001
435,-1484,-3033,1854
436,-1350,-3226,1689
437,-1101,-3371,1677
438,-798,-3476,1703
439,-544,-3579,1656
440,-415,-3655,1615
441,-319,-3747,1572
442,-185,-3832,1486
443,18,-3964,1438
444,255,-4122,1373
445,571,-4321,1275
446,956,-4522,1207
447,1474,-4817,1125
448,1936,-5178,1027
449,2330,-5509,952
450,2889,-5877,783
451,3780,-6331,422
452,4893,-6934,112
453,5800,-7713,-235
454,6159,-8566,-455
455,6264,-9427,-297
456,7044,-10091,-224
457,7044,-10091,-224
458,8502,-10442,-536
459,9941,-10522,-1042
460,10752,-10351,-1509
461,10816,-9972,-1716
462,10515,-9316,-1782
463,10144,-8511,-1864
464,9530,-7681,-1877
465,8683,-6731,-1841
466,7987,-5856,-1828
467,7570,-5068,-1787
468,7160,-4337,-1731
469,6641,-3638,-1651
470,6083,-2956,-1541
471,5457,-2333,-1454
472,4833,-1726,-1341
473,4268,-1174,-1234
474,3798,-729,-1222
475,3321,-325,-1307
476,2920,33,-1322
477,2584,433,-1295
478,2251,817,-1281
479,2030,1269,-1273
480,1891,1670,-1196
481,1706,2092,-1123
482,1593,2595,-1060
483,1483,3073,-971
484,1328,3435,-873
485,1151,3770,-786
486,940,3965,-708
487,742,4041,-651
488,530,4001,-600
489,371,3934,-548
490,289,3833,-511
491,214,3763,-456
492,189,3731,-386
493,215,3675,-289
494,260,3659,-193
495,248,3631,-118
496,248,3576,-70
497,230,3475,-77
498,307,3307,-56
499,488,3087,-7
500,620,2920,29
501,645,2780,29
502,677,2663,-20
503,693,2536,-75
504,716,2399,-59
505,686,2305,-100
506,705,2055,-10
507,905,1932,-89
508,1184,1902,-145
509,1432,1743,-176
510,1660,1565,-173
511,1834,1358,-191
512,2131,1241,-104
513,2299,1143,-212
514,2585,935,-261
515,2958,850,-301
516,3486,669,-416
517,4012,470,-509
518,4651,184,-636
519,5455,-70,-736
520,6257,-421,-1025
521,7270,-808,-1358
522,8022,-1256,-1661
523,8634,-1770,-2081
524,9371,-2244,-2479
525,9854,-2885,-3056
526,9854,-2885,-3056
527,10257,-3657,-3522
528,10668,-4504,-3840
529,10946,-5515,-3976
530,11099,-6321,-3819
531,10949,-6860,-3377
532,10472,-7117,-2835
533,9877,-7103,-2373
534,9317,-6906,-1881
535,8715,-6644,-1449
536,8001,-6315,-1064
537,7207,-5962,-722
538,6443,-5716,-467
539,5767,-5531,-278
540,5113,-5303,-156
541,4463,-5089,-54
542,3816,-4868,35
543,3163,-4611,127
544,2589,-4344,239
545,2043,-4045,395
546,1489,-3793,535
547,938,-3620,660
548,441,-3462,779
549,-6,-3320,899
550,-382,-3206,1103
551,-559,-3132,1384
552,-718,-3024,1830
553,-1328,-3028,1893
554,-1965,-3119,1709
555,-2148,-2805,2218
556,-2221,-2578,2334
557,-2463,-2423,2329
558,-2588,-2270,2413
559,-2570,-2130,2611
560,-2629,-2003,2750
561,-2900,-1862,2741
562,-3355,-1732,2656
563,-3773,-1599,2560
564,-3946,-1506,2439
565,-3826,-1482,2320
566,-3475,-1550,2184
567,-2999,-1721,2043
568,-2527,-1933,1893
569,-2149,-2175,1726
570,-1919,-2378,1606
571,-1807,-2520,1527
572,-1716,-2600,1468
573,-1607,-2660,1431
574,-1440,-2741,1399
575,-1271,-2856,1370
576,-1152,-2988,1431
577,-1034,-3145,1465
578,-920,-3324,1418
579,-756,-3454,1526
580,-563,-3533,1720
581,-455,-3610,1815
582,-462,-3692,1815
583,-536,-3784,1779
584,-642,-3878,1649
585,-667,-4019,1352
586,-569,-4203,1147
587,-267,-4433,1029
588,116,-4693,894
589,522,-5028,618
590,1056,-5447,250
591,1646,-5953,5
592,2218,-6493,-120
593,3038,-7048,-533
594,4190,-7739,-1086
595,5347,-8623,-1532
596,5347,-8623,-1532
597,6027,-9463,-1823
598,5965,-10229,-1889
599,5975,-10841,-2034
600,6691,-11384,-2717
601,7769,-11968,-3737
602,8698,-12279,-4597
603,9127,-11888,-5012
604,9078,-10740,-4965
605,8782,-9328,-4671
606,8149,-7910,-4118
607,7245,-6694,-3555
608,6593,-5647,-3266
609,6220,-4787,-3136
610,5765,-4071,-3031
611,5182,-3373,-2906
612,4631,-2700,-2727
613,4052,-2018,-2496
614,3514,-1346,-2249
615,3134,-696,-1974
616,2803,-128,-1698
617,2569,403,-1419
618,2333,909,-1206
619,2084,1418,-1040
620,1857,1945,-919
621,1574,2473,-857
622,1278,2953,-851
623,968,3415,-901
624,684,3777,-943
625,461,4029,-951
626,296,4235,-1006
627,130,4328,-1035
628,25,4412,-1046
629,-83,4423,-1084
630,-124,4386,-1038
631,-54,4300,-1015
632,9,4290,-994
633,-43,4289,-966
634,-115,4255,-961
635,-131,4277,-926
636,-132,4276,-909
637,-191,4200,-876
638,-231,4125,-780
639,-197,4085,-712
640,-119,3991,-667
641,74,3848,-521
642,263,3744,-435
643,506,3653,-428
644,840,3539,-434
645,1219,3290,-504
646,1486,3105,-527
647,1730,2890,-602
648,1987,2614,-775
649,2291,2273,-1036
650,2753,1881,-1456
651,3304,1496,-1989
652,3815,1016,-2554
653,4324,479,-3172
654,4918,-178,-3796
655,5537,-801,-4251
656,6174,-1424,-4709
657,6816,-2095,-5163
658,7461,-2698,-5515
659,8109,-3262,-5885
660,8637,-3920,-6368
661,9097,-4661,-6635
662,9271,-5238,-6713
663,9118,-5619,-6585
664,8964,-5938,-6324
665,8964,-5938,-6324
666,8744,-6149,-6045
667,8348,-6314,-5796
668,7901,-6440,-5508
669,7420,-6372,-5181
670,6794,-6139,-4868
671,6116,-5835,-4564
672,5511,-5581,-4170
673,5010,-5398,-3788
674,4526,-5281,-3453
675,4056,-5230,-3078
676,3671,-5222,-2720
677,3296,-5188,-2363
678,2903,-5099,-1950
679,2500,-5004,-1564
680,2062,-4841,-1202
681,1577,-4674,-856
682,1096,-4519,-561
683,620,-4318,-320
684,150,-4135,-117
685,-278,-3957,53
686,-704,-3902,248
687,-1240,-3898,574
688,-2019,-3920,843
689,-2592,-3701,1204
690,-2453,-3346,1589
691,-1642,-3089,1970
692,-1601,-3054,2196
693,-2317,-3121,2345
694,-2892,-3154,2389
695,-3223,-3073,2469
696,-3250,-2936,2555
697,-3195,-2846,2542
698,-3218,-2771,2517
699,-3229,-2698,2539
700,-3128,-2668,2584
701,-2879,-2681,2584
702,-2528,-2736,2529
703,-2172,-2810,2444
704,-1890,-2902,2362
705,-1716,-2976,2303
706,-1615,-3069,2243
707,-1533,-3144,2164
708,-1462,-3222,2085
709,-1397,-3312,1987
710,-1376,-3413,1983
711,-1393,-3565,2035
712,-1247,-3792,1965
713,-874,-3992,1958
714,-499,-4158,1974
715,-233,-4303,1946
716,-24,-4419,1854
717,62,-4473,1782
718,-9,-4485,1740
719,-121,-4543,1572
720,-77,-4581,1440
721,116,-4577,1409
722,287,-4574,1372
723,439,-4613,1257
724,605,-4719,1133
725,816,-4892,1030
726,1146,-5177,873
727,1630,-5599,664
728,2237,-6178,474
729,2944,-6903,242
730,3714,-7739,-22
731,4624,-8605,-392
732,5429,-9369,-717
733,5399,-9894,-697
734,5399,-9894,-697
735,4620,-10209,-371
736,4359,-10367,-115
737,5503,-10560,-413
738,7292,-10921,-1120
739,8565,-11282,-1784
740,9068,-11263,-2100
741,9198,-10707,-2100
742,9356,-9785,-2001
743,9502,-8826,-1894
744,9448,-7886,-1830
745,8916,-6960,-1805
746,8111,-6092,-1798
747,7484,-5260,-1843
748,7054,-4432,-1809
749,6599,-3672,-1717
750,5978,-2971,-1626
751,5332,-2359,-1511
752,4796,-1832,-1361
753,4332,-1326,-1220
754,3900,-891,-1121
755,3556,-482,-1064
756,3296,-32,-992
757,3081,456,-875
758,2830,985,-789
759,2603,1520,-731
760,2356,2141,-671
761,2148,2772,-682
762,1988,3311,-678
763,1827,3770,-663
764,1623,4111,-652
765,1460,4265,-670
766,1338,4317,-676
767,1206,4317,-692
768,1067,4273,-715
769,964,4188,-695
770,938,4137,-685
771,942,4098,-635
772,973,4065,-550
773,954,4058,-469
774,884,4072,-331
775,813,4051,-255
776,745,4015,-130
777,659,3952,-4
778,536,3862,70
779,525,3758,141
780,522,3659,220
781,649,3516,161
782,924,3427,107
783,1176,3313,62
784,1438,3136,38
785,1529,2992,4
786,1635,2914,-102
787,1627,2796,-172
788,1603,2550,-184
789,1748,2492,-166
790,1931,2426,-272
791,2175,2255,-330
792,2329,2030,-327
793,2606,1803,-248
794,2975,1624,-384
795,3559,1355,-658
796,4278,1095,-883
797,4844,829,-1190
798,5472,469,-1583
799,6177,109,-1982
800,6934,-252,-2349
801,7800,-641,-2794
802,8823,-1128,-3248
803,9648,-1676,-3614
804,9648,-1676,-3614
805,10177,-2264,-3921
806,10547,-3004,-4310
807,10885,-3877,-4757
808,11201,-4805,-5109
809,11524,-5824,-5317
810,11679,-6711,-5284
811,11430,-7308,-5010
812,10909,-7503,-4690
813,10220,-7338,-4321
814,9538,-6906,-3895
815,8960,-6471,-3425
816,8290,-6078,-2984
817,7527,-5832,-2521
818,6791,-5808,-2082
819,6091,-5842,-1679
820,5420,-5852,-1304
821,4657,-5750,-967
822,3901,-5591,-639
823,3144,-5452,-382
824,2378,-5279,-138
825,1682,-5077,81
826,1073,-4866,289
827,518,-4738,448
828,47,-4637,560
829,-501,-4524,676
830,-1118,-4419,798
831,-1700,-4292,1016
832,-1888,-4016,1378
833,-1952,-3785,1797
834,-2442,-3643,2230
835,-3089,-3632,2430
836,-3327,-3512,2604
837,-3458,-3230,2862
838,-3850,-3000,3012
839,-4297,-2839,2969
840,-4543,-2738,2836
841,-4482,-2682,2769
842,-4125,-2694,2694
843,-3761,-2783,2617
844,-3493,-2947,2571
845,-3160,-3213,2474
846,-2793,-3523,2355
847,-2471,-3804,2279
848,-2222,-4045,2234
849,-2010,-4228,2221
850,-1813,-4379,2211
851,-1658,-4497,2226
852,-1546,-4635,2257
853,-1401,-4780,2267
854,-1275,-4911,2246
855,-1210,-5078,2265
856,-1126,-5263,2288
857,-992,-5459,2217
858,-794,-5638,2127
859,-616,-5799,2045
860,-472,-5951,1908
861,-348,-6125,1770
862,-232,-6317,1567
863,-91,-6561,1256
864,273,-6961,998
865,1057,-7614,710
866,2201,-8497,427
867,3673,-9572,188
868,5547,-10638,-182
869,7139,-11423,-609
870,7317,-11820,-781
871,6092,-12031,-616
872,5432,-11854,-64
873,5432,-11854,-64
874,6540,-11741,441
875,8366,-12301,45
876,9862,-13116,-843
877,11080,-13420,-1314
878,12212,-12758,-1407
879,12757,-11425,-1320
880,12373,-9950,-1184
881,11365,-8601,-1034
882,10173,-7316,-910
883,9181,-6175,-815
884,8541,-5105,-770
885,7959,-3997,-784
886,7241,-2948,-787
887,6428,-2076,-763
888,5662,-1364,-692
889,5058,-818,-584
890,4585,-420,-433
891,4090,-57,-286
892,3598,408,-260
893,3109,980,-266
894,2689,1631,-313
895,2294,2362,-301
896,1968,3074,-220
897,1760,3802,-196
898,1689,4422,-169
899,1682,4886,-92
900,1634,5138,-130
901,1598,5172,-229
902,1466,5048,-275
903,1299,4851,-382
904,1159,4642,-517
905,1067,4466,-570
906,1044,4376,-563
907,1046,4353,-496
908,1048,4376,-416
909,939,4392,-366
910,752,4319,-288
911,649,4264,-190
912,531,4216,-56
913,447,4161,94
914,526,4100,171
915,650,3986,213
916,768,3878,208
917,939,3775,181
918,1137,3649,154
919,1370,3503,87
920,1610,3367,79
921,1749,3219,79
922,1868,3018,34
923,2020,2849,12
924,2057,2674,-44
925,2240,2453,-167
926,2492,2252,-295
927,2644,1984,-378
928,2893,1730,-524
929,3127,1478,-735
930,3574,1177,-943
931,3972,813,-1064
932,4474,511,-1253
933,5293,201,-1524
934,6200,-157,-1814
935,7043,-482,-2113
936,7891,-965,-2460
937,8744,-1481,-2776
938,9657,-2022,-3243
939,10514,-2715,-3794
940,11193,-3560,-4307
941,11693,-4378,-4716
942,11830,-5169,-5045
943,11830,-5169,-5045
944,11732,-6116,-5328
945,11660,-7016,-5358
946,11346,-7658,-5168
947,10619,-7926,-4939
948,9602,-7756,-4437
949,8691,-7204,-3778
950,8116,-6433,-3280
951,7612,-5703,-2934
952,7079,-5274,-2621
953,6465,-5155,-2350
954,5796,-5152,-2076
955,5160,-5130,-1825
956,4538,-5069,-1649
957,3886,-4971,-1459
958,3221,-4812,-1256
959,2500,-4665,-1064
960,1834,-4521,-851
961,1260,-4318,-645
962,726,-4145,-435
963,182,-3967,-213
964,-438,-3857,-15
965,-1119,-3863,188
966,-2111,-3891,539
967,-3333,-4019,755
968,-3850,-3769,1090
969,-3021,-3212,1455
970,-2134,-3142,1552
971,-2514,-3380,1668
972,-3055,-3573,1957
973,-3365,-3589,2000
974,-3784,-3526,2007
975,-4098,-3397,2107
976,-4287,-3165,2227
977,-4419,-2888,2354
978,-4470,-2685,2480
979,-4370,-2614,2586
980,-4065,-2701,2604
981,-3663,-2930,2571
982,-3272,-3241,2525
983,-2972,-3541,2482
984,-2746,-3758,2471
985,-2516,-3895,2397
986,-2295,-3971,2367
987,-2154,-4030,2424
988,-2011,-4259,2220
989,-1650,-4472,2161
990,-1207,-4645,2271
991,-901,-4866,2326
992,-796,-5090,2489
993,-870,-5302,2683
994,-959,-5604,2490
995,-756,-5810,2414
996,-175,-5940,2472
997,598,-6129,2318
998,1272,-6302,2018
999,1704,-6494,1718
1000,1990,-6765,1341
